
1675317118579 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317119352 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317170146 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317170611 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199613 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317199982 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199984 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317200357 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317302718 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317303162 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317445246 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317446245 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.4, 'chp': -0.04, 'lp': 17608.9, 'spread': 0.0, 'ask': 17608.9, 'bid': 17608.9, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675317420, 'o': 17610.1, 'h': 17610.65, 'l': 17606.5, 'c': 17608.9, 'v': 0, 'tf': '11:27'}}}]}
1675332237580 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332237925 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332239594 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332239984 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332241602 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332242000 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332243609 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332243950 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332245623 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332245984 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332247622 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332248064 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332249622 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332250036 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332251628 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332252040 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332253635 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332254011 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332255652 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332255985 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332257658 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332258007 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332259651 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332260619 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332261666 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332262019 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332263668 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332264146 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332265669 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332266298 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332267679 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332268071 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332269680 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332270252 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332271699 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332272166 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332273701 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332274045 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332275707 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332276122 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332277705 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332278245 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332279704 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332280138 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332281707 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332282091 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332283722 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332284318 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332285719 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332286085 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332287718 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332288127 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332289725 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332290170 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332291741 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332292291 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332293755 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332294196 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

1675332295750 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332296275 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332240, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:34'}}}]}

